"","gene","colors"
"4770","Pastreoides49848","brown"
"4771","Pastreoides49937","red"
"4772","Pastreoides49958","black"
"4773","Pastreoides50000","grey"
"4774","Pastreoides50002","pink"
"4775","Pastreoides50081","lightcyan"
"4776","Pastreoides50082","salmon"
"4777","Pastreoides50083","brown"
"4778","Pastreoides50086","grey60"
"4779","Pastreoides50091","tan"
"4780","Pastreoides50094","grey"
"4781","Pastreoides50117","tan"
"4782","Pastreoides50121","tan"
"4783","Pastreoides50147","green"
"4784","Pastreoides50214","tan"
"4785","Pastreoides50220","darkred"
"4786","Pastreoides50262","grey"
"4787","Pastreoides50263","yellow"
"4788","Pastreoides50356","grey"
"4789","Pastreoides50375","turquoise"
"4790","Pastreoides50434","brown"
"4791","Pastreoides50436","magenta"
"4792","Pastreoides50439","magenta"
"4793","Pastreoides50440","blue"
"4794","Pastreoides50459","pink"
"4795","Pastreoides50511","magenta"
"4796","Pastreoides50514","grey60"
"4797","Pastreoides50515","grey"
"4798","Pastreoides50523","yellow"
"4799","Pastreoides50643","darkred"
"4800","Pastreoides50644","turquoise"
"4801","Pastreoides50699","greenyellow"
"4802","Pastreoides50720","black"
"4803","Pastreoides50724","midnightblue"
"4804","Pastreoides50793","lightgreen"
"4805","Pastreoides50799","darkred"
"4806","Pastreoides50846","pink"
"4807","Pastreoides50900","brown"
"4808","Pastreoides50902","grey60"
"4809","Pastreoides50915","blue"
"4810","Pastreoides50995","black"
"4811","Pastreoides51047","brown"
"4812","Pastreoides51055","black"
"4813","Pastreoides51103","brown"
"4814","Pastreoides51105","black"
"4815","Pastreoides51106","grey"
"4816","Pastreoides51113","brown"
"4817","Pastreoides51116","blue"
"4818","Pastreoides51123","salmon"
"4819","Pastreoides51161","brown"
"4820","Pastreoides51173","royalblue"
"4821","Pastreoides51174","lightgreen"
"4822","Pastreoides51181","purple"
"4823","Pastreoides51242","turquoise"
"4824","Pastreoides51243","greenyellow"
"4825","Pastreoides51257","yellow"
"4826","Pastreoides51306","pink"
"4827","Pastreoides51309","darkturquoise"
"4828","Pastreoides51367","yellow"
"4829","Pastreoides51383","grey"
"4830","Pastreoides51436","tan"
"4831","Pastreoides51476","grey"
"4832","Pastreoides51481","lightcyan"
"4833","Pastreoides51483","blue"
"4834","Pastreoides51485","darkturquoise"
"4835","Pastreoides51504","grey"
"4836","Pastreoides51589","grey"
"4837","Pastreoides51594","blue"
"4838","Pastreoides51626","blue"
"4839","Pastreoides51630","turquoise"
"4840","Pastreoides51631","turquoise"
"4841","Pastreoides51707","midnightblue"
"4842","Pastreoides51790","yellow"
"4843","Pastreoides51791","brown"
"4844","Pastreoides51794","magenta"
"4845","Pastreoides51828","blue"
"4846","Pastreoides51829","pink"
"4847","Pastreoides51847","salmon"
"4848","Pastreoides51853","turquoise"
"4849","Pastreoides51854","turquoise"
"4850","Pastreoides51855","turquoise"
"4851","Pastreoides51871","pink"
"4852","Pastreoides51932","tan"
"4853","Pastreoides51933","darkgreen"
"4854","Pastreoides51935","brown"
"4855","Pastreoides51973","grey"
"4856","Pastreoides51974","lightcyan"
"4857","Pastreoides52024","blue"
"4858","Pastreoides52096","yellow"
"4859","Pastreoides52297","turquoise"
"4860","Pastreoides52303","royalblue"
"4861","Pastreoides52306","purple"
"4862","Pastreoides52364","greenyellow"
"4863","Pastreoides52368","grey60"
"4864","Pastreoides52369","darkred"
"4865","Pastreoides52373","darkgreen"
"4866","Pastreoides52374","tan"
"4867","Pastreoides52405","green"
"4868","Pastreoides52410","purple"
"4869","Pastreoides52562","blue"
"4870","Pastreoides52583","salmon"
"4871","Pastreoides52658","darkred"
"4872","Pastreoides52757","grey"
"4873","Pastreoides52793","tan"
"4874","Pastreoides52795","green"
"4875","Pastreoides52804","brown"
"4876","Pastreoides52805","greenyellow"
"4877","Pastreoides52808","pink"
"4878","Pastreoides52831","cyan"
"4879","Pastreoides52919","lightgreen"
"4880","Pastreoides52987","turquoise"
"4881","Pastreoides53001","black"
"4882","Pastreoides53003","midnightblue"
"4883","Pastreoides53023","grey"
"4884","Pastreoides53025","royalblue"
"4885","Pastreoides53028","green"
"4886","Pastreoides53032","grey"
"4887","Pastreoides53051","black"
"4888","Pastreoides53164","darkturquoise"
"4889","Pastreoides53165","cyan"
"4890","Pastreoides53166","brown"
"4891","Pastreoides53167","grey"
"4892","Pastreoides53168","grey"
"4893","Pastreoides53170","green"
"4894","Pastreoides53297","green"
"4895","Pastreoides53445","grey"
"4896","Pastreoides53491","turquoise"
"4897","Pastreoides53492","grey60"
"4898","Pastreoides53496","grey60"
"4899","Pastreoides53497","turquoise"
"4900","Pastreoides53499","midnightblue"
"4901","Pastreoides53507","pink"
"4902","Pastreoides53511","brown"
"4903","Pastreoides53514","yellow"
"4904","Pastreoides53524","grey"
"4905","Pastreoides53572","pink"
"4906","Pastreoides53588","darkred"
"4907","Pastreoides53659","black"
"4908","Pastreoides53665","darkgreen"
"4909","Pastreoides53667","red"
"4910","Pastreoides53702","grey"
"4911","Pastreoides53705","grey"
"4912","Pastreoides53722","green"
"4913","Pastreoides53798","brown"
"4914","Pastreoides53841","magenta"
"4915","Pastreoides53973","yellow"
"4916","Pastreoides54028","royalblue"
"4917","Pastreoides54030","lightyellow"
"4918","Pastreoides54063","purple"
"4919","Pastreoides54121","red"
"4920","Pastreoides54122","greenyellow"
"4921","Pastreoides54184","red"
"4922","Pastreoides54186","blue"
"4923","Pastreoides54234","tan"
"4924","Pastreoides54247","black"
"4925","Pastreoides54248","turquoise"
"4926","Pastreoides54251","brown"
"4927","Pastreoides54252","grey"
"4928","Pastreoides54257","yellow"
"4929","Pastreoides54268","darkgreen"
"4930","Pastreoides54271","blue"
"4931","Pastreoides54273","brown"
"4932","Pastreoides54274","brown"
"4933","Pastreoides54278","greenyellow"
"4934","Pastreoides54284","turquoise"
"4935","Pastreoides54285","magenta"
"4936","Pastreoides54465","turquoise"
"4937","Pastreoides54466","turquoise"
"4938","Pastreoides54532","grey"
"4939","Pastreoides54540","lightgreen"
"4940","Pastreoides54546","turquoise"
"4941","Pastreoides54547","pink"
"4942","Pastreoides54641","purple"
"4943","Pastreoides54645","grey"
"4944","Pastreoides54713","midnightblue"
"4945","Pastreoides54719","red"
"4946","Pastreoides54811","brown"
"4947","Pastreoides54848","pink"
"4948","Pastreoides54850","midnightblue"
"4949","Pastreoides54937","turquoise"
"4950","Pastreoides54942","purple"
"4951","Pastreoides54943","black"
"4952","Pastreoides55271","grey"
"4953","Pastreoides55279","turquoise"
"4954","Pastreoides55448","lightgreen"
"4955","Pastreoides55820","red"
"4956","Pastreoides55824","black"
"4957","Pastreoides55866","tan"
"4958","Pastreoides55908","grey"
"4959","Pastreoides55914","darkturquoise"
"4960","Pastreoides55931","red"
"4961","Pastreoides55938","magenta"
"4962","Pastreoides55945","grey"
"4963","Pastreoides55946","magenta"
"4964","Pastreoides55947","turquoise"
"4965","Pastreoides55948","magenta"
"4966","Pastreoides55984","green"
"4967","Pastreoides56035","magenta"
"4968","Pastreoides56165","greenyellow"
"4969","Pastreoides56178","grey"
"4970","Pastreoides56373","purple"
"4971","Pastreoides56593","turquoise"
"4972","Pastreoides56597","grey"
"4973","Pastreoides56598","lightgreen"
"4974","Pastreoides56612","pink"
"4975","Pastreoides56613","darkgreen"
"4976","Pastreoides56665","brown"
"4977","Pastreoides56670","brown"
"4978","Pastreoides56697","turquoise"
"4979","Pastreoides56760","turquoise"
"4980","Pastreoides56766","turquoise"
"4981","Pastreoides56801","lightyellow"
"4982","Pastreoides56846","darkgreen"
"4983","Pastreoides56850","magenta"
"4984","Pastreoides56898","brown"
"4985","Pastreoides56899","red"
"4986","Pastreoides56900","salmon"
"4987","Pastreoides56904","tan"
"4988","Pastreoides56943","green"
"4989","Pastreoides57096","lightyellow"
"4990","Pastreoides57119","green"
"4991","Pastreoides57152","pink"
"4992","Pastreoides57185","blue"
"4993","Pastreoides57292","pink"
"4994","Pastreoides57320","black"
"4995","Pastreoides57486","grey"
"4996","Pastreoides57571","midnightblue"
"4997","Pastreoides57595","midnightblue"
"4998","Pastreoides57600","cyan"
"4999","Pastreoides57603","royalblue"
"5000","Pastreoides57611","magenta"
"5001","Pastreoides57612","red"
"5002","Pastreoides57620","blue"
"5003","Pastreoides57684","salmon"
"5004","Pastreoides57685","red"
"5005","Pastreoides57686","magenta"
"5006","Pastreoides57732","lightcyan"
"5007","Pastreoides57780","brown"
"5008","Pastreoides57781","grey"
"5009","Pastreoides57783","turquoise"
"5010","Pastreoides57785","red"
"5011","Pastreoides57873","greenyellow"
"5012","Pastreoides57880","salmon"
"5013","Pastreoides57914","lightgreen"
"5014","Pastreoides57918","yellow"
"5015","Pastreoides57924","purple"
"5016","Pastreoides57925","red"
"5017","Pastreoides57974","turquoise"
"5018","Pastreoides57980","grey"
"5019","Pastreoides57981","lightgreen"
"5020","Pastreoides57982","lightgreen"
"5021","Pastreoides57983","purple"
"5022","Pastreoides57984","yellow"
"5023","Pastreoides57985","yellow"
"5024","Pastreoides57986","green"
"5025","Pastreoides57987","green"
"5026","Pastreoides58163","blue"
"5027","Pastreoides58164","turquoise"
"5028","Pastreoides58198","turquoise"
"5029","Pastreoides58238","purple"
"5030","Pastreoides58239","blue"
"5031","Pastreoides58486","black"
"5032","Pastreoides58538","grey60"
"5033","Pastreoides58547","blue"
"5034","Pastreoides58551","pink"
"5035","Pastreoides58553","salmon"
"5036","Pastreoides58558","black"
"5037","Pastreoides58568","pink"
"5038","Pastreoides58703","yellow"
"5039","Pastreoides58826","magenta"
"5040","Pastreoides58842","blue"
"5041","Pastreoides58843","turquoise"
"5042","Pastreoides58972","grey"
"5043","Pastreoides58975","greenyellow"
"5044","Pastreoides58990","greenyellow"
"5045","Pastreoides58998","darkgreen"
"5046","Pastreoides59140","grey60"
"5047","Pastreoides59143","blue"
"5048","Pastreoides59144","midnightblue"
"5049","Pastreoides59290","yellow"
"5050","Pastreoides59292","yellow"
"5051","Pastreoides59569","red"
"5052","Pastreoides59792","lightgreen"
"5053","Pastreoides60094","blue"
"5054","Pastreoides60199","pink"
"5055","Pastreoides60210","lightgreen"
"5056","Pastreoides60538","grey"
"5057","Pastreoides60585","magenta"
"5058","Pastreoides60586","midnightblue"
"5059","Pastreoides60681","yellow"
"5060","Pastreoides60804","blue"
"5061","Pastreoides60863","yellow"
"5062","Pastreoides60994","greenyellow"
"5063","Pastreoides60997","pink"
"5064","Pastreoides61002","grey"
"5065","Pastreoides61073","turquoise"
"5066","Pastreoides61213","black"
"5067","Pastreoides61214","grey"
"5068","Pastreoides61215","black"
"5069","Pastreoides61229","green"
"5070","Pastreoides61296","black"
"5071","Pastreoides61456","red"
"5072","Pastreoides61534","tan"
"5073","Pastreoides61556","darkgreen"
"5074","Pastreoides61600","blue"
"5075","Pastreoides61601","greenyellow"
"5076","Pastreoides61619","purple"
"5077","Pastreoides61620","lightcyan"
"5078","Pastreoides61621","lightgreen"
"5079","Pastreoides61624","greenyellow"
"5080","Pastreoides61899","darkred"
"5081","Pastreoides62070","darkturquoise"
"5082","Pastreoides62156","magenta"
"5083","Pastreoides62268","salmon"
"5084","Pastreoides62492","lightyellow"
"5085","Pastreoides62564","turquoise"
"5086","Pastreoides62602","yellow"
"5087","Pastreoides62987","tan"
"5088","Pastreoides63073","magenta"
"5089","Pastreoides63160","black"
"5090","Pastreoides63163","cyan"
"5091","Pastreoides63190","darkred"
"5092","Pastreoides63249","grey60"
"5093","Pastreoides63286","midnightblue"
"5094","Pastreoides63289","salmon"
"5095","Pastreoides63336","tan"
"5096","Pastreoides63337","salmon"
"5097","Pastreoides63364","red"
"5098","Pastreoides63514","blue"
"5099","Pastreoides63645","magenta"
"5100","Pastreoides63667","pink"
"5101","Pastreoides63809","lightyellow"
"5102","Pastreoides63824","salmon"
"5103","Pastreoides63879","turquoise"
"5104","Pastreoides63886","blue"
"5105","Pastreoides63969","turquoise"
"5106","Pastreoides64007","green"
"5107","Pastreoides64106","turquoise"
"5108","Pastreoides64153","blue"
"5109","Pastreoides64219","turquoise"
"5110","Pastreoides64237","pink"
"5111","Pastreoides64297","red"
"5112","Pastreoides64459","greenyellow"
"5113","Pastreoides64487","blue"
"5114","Pastreoides64488","greenyellow"
"5115","Pastreoides64523","magenta"
"5116","Pastreoides64544","turquoise"
"5117","Pastreoides64571","blue"
"5118","Pastreoides64572","magenta"
"5119","Pastreoides64573","blue"
"5120","Pastreoides64574","lightcyan"
"5121","Pastreoides64575","lightcyan"
"5122","Pastreoides64576","lightcyan"
