"","GO_ID","gene","colors","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"2112","GO:0032436","Pastreoides07627","brown",0.0265233465941016,0.997168628117204,3,7,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP","protein metabolism","P"
"2113","GO:0032436","Pastreoides32099","brown",0.0265233465941016,0.997168628117204,3,7,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP","protein metabolism","P"
"2114","GO:0032438","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2115","GO:0032452","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2116","GO:0032456","Pastreoides15206","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2117","GO:0032456","Pastreoides17036","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2118","GO:0032465","Pastreoides15206","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2119","GO:0032467","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2120","GO:0032483","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2121","GO:0032486","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2122","GO:0032495","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2123","GO:0032496","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2124","GO:0032496","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2125","GO:0032496","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2126","GO:0032501","Pastreoides18749","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2127","GO:0032501","Pastreoides32967","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2128","GO:0032501","Pastreoides46362","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2129","GO:0032502","Pastreoides32967","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2130","GO:0032508","Pastreoides30148","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2131","GO:0032508","Pastreoides30148","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2132","GO:0032528","Pastreoides03357","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2133","GO:0032543","Pastreoides21542","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2134","GO:0032555","Pastreoides03357","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2135","GO:0032555","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2136","GO:0032588","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2137","GO:0032589","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2138","GO:0032593","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2139","GO:0032687","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2140","GO:0032688","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2141","GO:0032691","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2142","GO:0032691","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2143","GO:0032695","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2144","GO:0032695","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2145","GO:0032700","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2146","GO:0032715","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2147","GO:0032715","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2148","GO:0032720","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2149","GO:0032720","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2150","GO:0032722","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2151","GO:0032728","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2152","GO:0032731","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2153","GO:0032735","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2154","GO:0032741","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2155","GO:0032755","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2156","GO:0032760","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2157","GO:0032760","Pastreoides15934","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2158","GO:0032839","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2159","GO:0032869","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2160","GO:0032869","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2161","GO:0032876","Pastreoides45686","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2162","GO:0032879","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2163","GO:0032880","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2164","GO:0032934","Pastreoides01630","brown",0.0296088025938595,0.998485619631753,2,4,"sterol binding","MF","other molecular function","F"
"2165","GO:0032934","Pastreoides09911","brown",0.0296088025938595,0.998485619631753,2,4,"sterol binding","MF","other molecular function","F"
"2166","GO:0032957","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2167","GO:0032989","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2168","GO:0032991","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2169","GO:0032991","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2170","GO:0032991","Pastreoides48157","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2171","GO:0032991","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2172","GO:0032991","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2173","GO:0032991","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2174","GO:0032991","Pastreoides43918","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2175","GO:0033017","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2176","GO:0033137","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2177","GO:0033138","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2178","GO:0033263","Pastreoides03540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2179","GO:0033365","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2180","GO:0033365","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2181","GO:0033365","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2182","GO:0033554","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2183","GO:0033554","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2184","GO:0033578","Pastreoides42565","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2185","GO:0033690","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2186","GO:0033961","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2187","GO:0033961","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2188","GO:0034058","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2189","GO:0034063","Pastreoides17999","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2190","GO:0034067","Pastreoides12664","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2191","GO:0034103","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2192","GO:0034185","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2193","GO:0034198","Pastreoides39087","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2194","GO:0034220","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2195","GO:0034220","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2196","GO:0034312","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2197","GO:0034330","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2198","GO:0034340","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2199","GO:0034382","Pastreoides42565","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2200","GO:0034392","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2201","GO:0034393","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2202","GO:0034451","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2203","GO:0034451","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2204","GO:0034451","Pastreoides12615","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2205","GO:0034451","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2206","GO:0034511","Pastreoides04543","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2207","GO:0034599","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2208","GO:0034612","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2209","GO:0034613","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2210","GO:0034644","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2211","GO:0034703","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2212","GO:0034765","Pastreoides29423","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2213","GO:0034774","Pastreoides50146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2214","GO:0034968","Pastreoides50902","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2215","GO:0034975","Pastreoides58164","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2216","GO:0034975","Pastreoides58164","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2217","GO:0035000","Pastreoides47106","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2218","GO:0035003","Pastreoides20277","brown",0.0213331722575147,0.999348073233184,2,3,"subapical complex","CC","other membranes","C"
"2219","GO:0035003","Pastreoides56760","brown",0.0213331722575147,0.999348073233184,2,3,"subapical complex","CC","other membranes","C"
"2220","GO:0035019","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2221","GO:0035019","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2222","GO:0035035","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2223","GO:0035089","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2224","GO:0035091","Pastreoides21353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2225","GO:0035091","Pastreoides34121","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2226","GO:0035093","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2227","GO:0035095","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2228","GO:0035096","Pastreoides03819","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2229","GO:0035098","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2230","GO:0035115","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2231","GO:0035116","Pastreoides04914","brown",0.00102801147857773,0.99995002703547,4,7,"embryonic hindlimb morphogenesis","BP","developmental processes","P"
"2232","GO:0035116","Pastreoides27238","brown",0.00102801147857773,0.99995002703547,4,7,"embryonic hindlimb morphogenesis","BP","developmental processes","P"
"2233","GO:0035116","Pastreoides04631","brown",0.00102801147857773,0.99995002703547,4,7,"embryonic hindlimb morphogenesis","BP","developmental processes","P"
"2234","GO:0035116","Pastreoides20277","brown",0.00102801147857773,0.99995002703547,4,7,"embryonic hindlimb morphogenesis","BP","developmental processes","P"
"2235","GO:0035148","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2236","GO:0035153","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2237","GO:0035162","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2238","GO:0035167","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2239","GO:0035172","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2240","GO:0035176","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2241","GO:0035196","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2242","GO:0035198","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2243","GO:0035204","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2244","GO:0035214","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2245","GO:0035220","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2246","GO:0035222","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2247","GO:0035239","Pastreoides14527","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2248","GO:0035261","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2249","GO:0035295","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2250","GO:0035295","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2251","GO:0035307","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2252","GO:0035331","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2253","GO:0035355","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2254","GO:0035371","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2255","GO:0035402","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2256","GO:0035426","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2257","GO:0035457","Pastreoides21881","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2258","GO:0035518","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2259","GO:0035556","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2260","GO:0035556","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2261","GO:0035615","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2262","GO:0035646","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2263","GO:0035729","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2264","GO:0035845","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2265","GO:0035855","Pastreoides08666","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2266","GO:0035865","Pastreoides05184","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2267","GO:0035887","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2268","GO:0035904","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2269","GO:0035909","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2270","GO:0035914","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2271","GO:0035924","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2272","GO:0035924","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2273","GO:0036011","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2274","GO:0036019","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2275","GO:0036064","Pastreoides12615","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2276","GO:0036064","Pastreoides15206","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2277","GO:0036064","Pastreoides17036","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2278","GO:0036064","Pastreoides21061","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2279","GO:0036064","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2280","GO:0036094","Pastreoides18044","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2281","GO:0036099","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2282","GO:0036126","Pastreoides11015","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2283","GO:0036158","Pastreoides17292","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2284","GO:0036298","Pastreoides30148","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2285","GO:0036302","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2286","GO:0036312","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2287","GO:0036335","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2288","GO:0036336","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2289","GO:0036342","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2290","GO:0036464","Pastreoides08353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2291","GO:0036477","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2292","GO:0036477","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2293","GO:0036477","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2294","GO:0036477","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2295","GO:0036477","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2296","GO:0038023","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2297","GO:0038023","Pastreoides07589","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2298","GO:0038023","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2299","GO:0038062","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2300","GO:0038063","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2301","GO:0038095","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2302","GO:0038180","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2303","GO:0039010","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2304","GO:0040008","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2305","GO:0040008","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2306","GO:0040008","Pastreoides36848","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2307","GO:0040017","Pastreoides54937","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2308","GO:0040018","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2309","GO:0040034","Pastreoides17040","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2310","GO:0040037","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2311","GO:0042044","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2312","GO:0042048","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2313","GO:0042066","Pastreoides00802","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2314","GO:0042074","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2315","GO:0042110","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2316","GO:0042110","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2317","GO:0042113","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2318","GO:0042127","Pastreoides54937","brown",0.00901662815157643,0.998528653375741,5,16,"regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"2319","GO:0042127","Pastreoides18316","brown",0.00901662815157643,0.998528653375741,5,16,"regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"2320","GO:0042127","Pastreoides23236","brown",0.00901662815157643,0.998528653375741,5,16,"regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"2321","GO:0042127","Pastreoides24898","brown",0.00901662815157643,0.998528653375741,5,16,"regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"2322","GO:0042127","Pastreoides47605","brown",0.00901662815157643,0.998528653375741,5,16,"regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"2323","GO:0042166","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2324","GO:0042169","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2325","GO:0042169","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2326","GO:0042221","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2327","GO:0042221","Pastreoides38542","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2328","GO:0042246","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2329","GO:0042254","Pastreoides04970","brown",0.0235832546399502,0.99744739553461,3,8,"ribosome biogenesis","BP","other biological processes","P"
"2330","GO:0042254","Pastreoides50793","brown",0.0235832546399502,0.99744739553461,3,8,"ribosome biogenesis","BP","other biological processes","P"
"2331","GO:0042254","Pastreoides19793","brown",0.0235832546399502,0.99744739553461,3,8,"ribosome biogenesis","BP","other biological processes","P"
"2332","GO:0042255","Pastreoides04543","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2333","GO:0042273","Pastreoides04970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2334","GO:0042297","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2335","GO:0042311","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2336","GO:0042383","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2337","GO:0042391","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2338","GO:0042391","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2339","GO:0042393","Pastreoides02166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2340","GO:0042393","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2341","GO:0042393","Pastreoides38349","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2342","GO:0042403","Pastreoides05928","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2343","GO:0042416","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2344","GO:0042462","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2345","GO:0042470","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2346","GO:0042472","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2347","GO:0042475","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2348","GO:0042497","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2349","GO:0042498","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2350","GO:0042542","Pastreoides03357","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2351","GO:0042552","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2352","GO:0042552","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2353","GO:0042592","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2354","GO:0042593","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2355","GO:0042632","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2356","GO:0042632","Pastreoides14527","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2357","GO:0042686","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2358","GO:0042691","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2359","GO:0042692","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2360","GO:0042733","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2361","GO:0042734","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2362","GO:0042759","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2363","GO:0042766","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2364","GO:0042802","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2365","GO:0042802","Pastreoides03826","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2366","GO:0042802","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2367","GO:0042802","Pastreoides03971","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2368","GO:0042802","Pastreoides08038","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2369","GO:0042802","Pastreoides08353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2370","GO:0042802","Pastreoides12615","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2371","GO:0042802","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2372","GO:0042802","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2373","GO:0042802","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2374","GO:0042802","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2375","GO:0042802","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2376","GO:0042802","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2377","GO:0042802","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2378","GO:0042803","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2379","GO:0042803","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2380","GO:0042803","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2381","GO:0042803","Pastreoides15480","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2382","GO:0042803","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2383","GO:0042803","Pastreoides50146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2384","GO:0042803","Pastreoides36848","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2385","GO:0042813","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2386","GO:0042826","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2387","GO:0042826","Pastreoides08038","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2388","GO:0042908","Pastreoides02209","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2389","GO:0042908","Pastreoides02209","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2390","GO:0042981","Pastreoides23140","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2391","GO:0042995","Pastreoides46362","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2392","GO:0042997","Pastreoides03047","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2393","GO:0043005","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2394","GO:0043005","Pastreoides13753","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2395","GO:0043005","Pastreoides14057","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2396","GO:0043005","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2397","GO:0043014","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2398","GO:0043021","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
