"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"291","GO:0016020","Pastreoides28894",6.8445276813637e-55,4.36785830101418e-102,0,8.63628963961201e-108,2.03308881648972e-84,6.49099077992469e-49,4.02665641588668e-21,NA,NA,NA,NA,NA,NA,NA,NA
"292","GO:0016020","Pastreoides64576",0.965504215899555,2.81066535618855e-48,8.96476556715154e-111,0.00126559210738518,0.22007092227587,5.26558694048606e-38,9.99402538892776e-11,NA,NA,NA,NA,NA,NA,NA,NA
"293","GO:0016020","Pastreoides64575",0.172541526833495,2.20010309012961e-77,4.18680978447993e-127,9.61154220805253e-07,3.1572748185055e-13,1.09064366066555e-54,0.00167288549245576,NA,NA,NA,NA,NA,NA,NA,NA
"294","GO:0016020","Pastreoides57974",1.71264754234201e-117,1.55739002317149e-74,0,0,0.00891358027636332,1.38414728290835e-13,1.34066109534834e-55,NA,NA,NA,NA,NA,NA,NA,NA
"295","GO:0016021","Pastreoides00027",7.9888009868276e-06,0.964440705565626,0.955129641344168,1.06562912616742e-05,0.785748127245657,0.228854756058784,0.00015601147037834,NA,NA,NA,NA,NA,NA,NA,NA
"296","GO:0016021","Pastreoides03550",0.988914070562633,0.98148513878113,0.982948304093648,0.999578290313207,0.726151482175923,0.912042236076194,0.028243822256805,NA,NA,NA,NA,NA,NA,NA,NA
"297","GO:0016021","Pastreoides03550",0.988914070562633,0.98148513878113,0.982948304093648,0.999578290313207,0.726151482175923,0.912042236076194,0.028243822256805,NA,NA,NA,NA,NA,NA,NA,NA
"298","GO:0016021","Pastreoides15593",0.264915818947304,0.778788171557216,0.344299298247538,0.901766158059763,0.972511500717861,0.523876504070881,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"299","GO:0016021","Pastreoides30065",0.000746218063183134,0.871392878038758,0.809497830429803,0.928490986442606,0.568883043013391,0.660025507530847,0.00869992565743642,NA,NA,NA,NA,NA,NA,NA,NA
"300","GO:0016021","Pastreoides21320",0.518198279099194,0.792539786078516,0.869848341082101,0.212448534828121,0.22852151647063,0.569204516714464,0.0371640061211124,NA,NA,NA,NA,NA,NA,NA,NA
